pheno_name	heritability	experimental	residuals	ratio_test_p	residuals_norm_p	het_test_p
Genus_Clostridium_sensu_stricto_7	15	7	78	0.258781319831693	0.0076001118316292	0.90878383846964
Genus_Clostridium_sensu_stricto_10	4	0	96	1	4.90715900637817e-13	0.0251237984496431
Genus_Clostridium_sensu_stricto_12	5	4	91	0.972408557697946	6.3173404171635e-09	0.41810472065228
Genus_Clostridium_sensu_stricto_13	13	11	76	0.273013940561039	8.71568166648648e-13	0.522345166537423
Genus_Oxobacter	7	21	72	0.664707167559449	0.000303032572274938	0.353715752410354
Genus_Ruminiclostridium	15	45	40	0.021680140613546	0.088130658198034	0.991961540102284
Genus_Symbiobacterium	10	14	76	0.557169112324861	1.98486410167061e-14	0.0306016831007859
Genus_Dethiobacter	0	0	100	1	0.00232597069356584	1
Genus_Thermoclostridium	10	5	85	0.529726044619777	3.2853732913709e-09	0.0923173688213386
Genus_HN-HF0106	0	9	91	1	1.00578928402163e-09	0.323447614699869
Genus_Hungateiclostridium	19	1	80	0.180261368568184	8.06975556916266e-14	0.092440719697854
Genus_Pseudoclostridium	0	4	96	1	0.000179759777558932	0.575500565991911
Genus_Sporobacter	0	2	98	1	7.88465692785492e-07	0.976600391502337
Genus_Oscillibacter	12	15	73	0.304310078277332	2.38603855510527e-06	0.554800496631443
Genus_UCG-009	1	13	86	1	1.81231360370991e-08	0.756045601822477
Genus_Syntrophomonas	19	0	81	0.135575205304826	0.000283393028012787	0.374109007465667
Genus_Halocella	0	3	97	1	7.41369126791957e-16	0.0681172025441315
Genus_Thermoanaerobacterium	11	0	89	0.454702029585939	0.222557502385911	0.844643454409971
Genus_Domibacillus	30	17	53	0.00258330155184802	0.0238887686192706	0.483788852135418
Genus_Exiguobacterium	10	24	66	0.40289755341827	3.77592210877637e-16	0.267305927989097
Genus_Aneurinibacillus	10	65	25	0.0259260870742723	0.00400567535834142	0.231967334386907
Genus_Tuberibacillus	25	47	28	1.34863786055819e-05	0.000127139741691539	0.59594234326967
Genus_Ammoniphilus	25	0	75	0.0370103504665713	2.31371361887543e-08	0.313741607351245
Genus_Novibacillus	0	58	42	1	0.000126268648192035	0.851034558398632
Genus_Salipaludibacillus	0	0	100	1	7.93234708089228e-08	1
Genus_Sporosarcina	0	9	91	1	8.34484583045236e-11	0.845079024082651
Genus_Ureibacillus	19	33	48	0.024504268431548	0.30192996189509	0.914699473004878
Genus_Rummeliibacillus	0	4	96	1	4.26278632777146e-12	0.450248668905955
Genus_Solibacillus	9	4	87	0.72418963327233	1.13713924492713e-12	0.209632743676116
Genus_Bacillus	0	25	75	1	0.0111978186966139	0.0274138791339465
Genus_Sinibacillus	2	5	93	1	0.0489689566317258	0.391962885686035
Genus_Virgibacillus	23	5	72	0.0705795336178432	5.29629554236209e-20	0.00523717219777626
Genus_Geobacillus	0	13	87	1	2.11867793853508e-19	0.000161020088185973
Genus_Caldibacillus	0	71	29	1	4.96742858343019e-05	0.569727709000802
Genus_Paenisporosarcina	2	0	98	1	1.19555090122784e-15	0.105017002004418
Genus_Aeribacillus	0	16	84	1	0.00321701563818986	0.460900596565477
Genus_Pseudogracilibacillus	22	44	34	0.00158279147050263	4.35135333701462e-08	0.880605292518559
Genus_Oceanobacillus	0	1	99	1	8.04155012019367e-10	0.98419201196394
Genus_Lysinibacillus	19	7	74	0.139043328510907	0.135489007464192	0.981909991384627
Genus_Cohnella	12	37	51	0.159044255432339	2.1251759300878e-11	0.270634229033389
Genus_Thermobacillus	11	81	8	3.2062868147189e-08	7.70968675434597e-06	0.715450336126665
Genus_Kroppenstedtia	3	13	84	1	1.61173012063331e-08	0.99550326732383
Genus_Thermoflavimicrobium	1	76	23	1	6.89756214142795e-11	0.116184783315643
Genus_Laceyella	20	41	39	0.00288452717219322	5.87559272393822e-06	0.440230481338927
Genus_Thermoactinomyces	8	0	92	0.731926836273124	4.12094237744231e-14	0.0404083146458146
Genus_Risungbinella	14	15	71	0.262841786622254	0.000142279525943482	0.747098903667107
Genus_Seinonella	4	11	85	0.970222081744785	2.59359757521575e-08	0.76635047944115
Genus_Xylanibacillus	8	7	85	0.67059796404428	3.25385664180405e-10	0.987730186870206
Genus_Ammoniibacillus	0	9	91	1	0.416085674987604	0.987666452135056
Genus_Paenibacillus	0	51	49	1	3.86020618844186e-06	0.172556822733853
Genus_Brevibacillus	2	31	67	1	1.84050380080339e-10	0.101856733677777
Genus_Desulfosporosinus	0	59	41	1	0.646748156402301	0.6709092243676
Genus_Desulfitobacterium	0	15	85	1	4.76670713713735e-08	0.454425333325095
Genus_Sporacetigenium	13	27	60	0.237037629894541	0.372764982973929	0.69564213330441
Genus_Anaerovorax	0	12	88	1	0.000902610279971134	0.560610096401889
Genus_Amnipila	0	14	86	1	0.000928865164337857	0.7840990009986
Genus_Terrisporobacter	0	43	57	1	0.00570624049287009	0.732433179482527
Genus_Proteiniborus	0	3	97	1	0.000702721929047286	0.787225038817291
Genus_Sporanaerobacter	0	0	100	1	7.77464709479471e-05	1
Genus_Anaerosalibacter	0	8	92	1	2.98707172269258e-09	0.675984562306785
Genus_Sedimentibacter	1	74	25	1	0.389912689557683	0.708584956359268
Genus_Tissierella	0	24	76	1	0.0136535019456857	0.284466428297045
Genus_Tepidimicrobium	17	4	79	0.176886388846303	3.72223256268584e-08	0.231313523819905
Genus_Caldicoprobacter	3	22	75	1	0.106670404193184	0.718983299787628
Genus_Desulfitibacter	0	30	70	1	0.00064854445730432	0.251862318839104
Genus_Mahella	0	8	92	1	0.00223479453023018	0.805724046900968
Genus_Thermincola	2	12	86	1	1.04760625120175e-07	0.82973309301786
Genus_Anaerolinea	1	29	70	1	0.00969158119275612	0.969316155798522
Genus_Anaerolineaceae_UCG-001	0	14	86	1	0.0763917269819711	0.66261505403776
Genus_Litorilinea	19	54	27	0.00149759332126534	0.928069979809659	0.976469141498772
Genus_Sphaerobacter	23	43	34	0.00066438689376079	5.19644246309405e-14	0.135583483094902
Genus_Nitrolancea	0	0	100	1	0.0125090301290339	1
Genus_Candidatus_Chloroploca	15	34	51	0.11347353984133	0.516836231688356	0.741603367278066
Genus_Thermogemmatispora	15	39	46	0.0446046343291363	0.000469227358764995	0.721817977620639
Genus_Kyrpidia	0	0	100	1	0.00241047014278679	0.856650247199202
Genus_Herpetosiphon	0	17	83	1	8.83048147702485e-06	0.875199260311488
Genus_OLB13	0	0	100	1	0.51693381342161	0.904974471013637
Genus_Pir4_lineage	17	3	80	0.239448182601626	0.376584683753776	0
Genus_Thermogutta	0	3	97	1	0.00125590974221296	0.8693071962436
Genus_Blastopirellula	11	8	81	0.529726044619777	0.00234255191760698	0.6822764790912
Genus_Bythopirellula	18	18	64	0.10128382363224	0.113235925664366	0.915532790247912
Genus_Pirellula	12	22	66	0.292222440089407	0.604454050101274	3.19188103142602e-25
Genus_Roseimaritima	0	25	75	1	0.000832733558851793	0.897641169280769
Genus_Rhodopirellula	6	7	87	0.874150327093874	0.335770951896527	0.980322092039547
Genus_Singulisphaera	32	12	56	0.00424580067937409	4.6490238713847e-12	0.197156917838751
Genus_Aquisphaera	21	50	29	0.000257559869766963	0.0181308253517691	0.813167748444122
Genus_Isosphaera	25	56	19	1.38475129161186e-08	0.643248323211315	0.979720864599685
Genus_Paludisphaera	20	44	36	0.00211394960438069	0.096669094216801	0.830034723798843
Genus_Fimbriiglobus	8	61	31	0.121384932620602	0.213905047629902	0.942832328037771
Genus_Gemmata	15	41	44	0.057534805622597	0.0749213152445251	0.818698260483324
Genus_Planctomicrobium	6	31	63	0.69138164008243	0.731077896160715	0.941148061028743
Genus_SH-PL14	30	9	61	0.00803094199187929	0.00260436717807646	0.696432800984052
Genus_Planctopirus	8	4	88	0.719308471155477	0.296938766376973	0.986989868957971
Genus_Schlesneria	3	3	94	1	8.45392030998722e-07	0.708157543490702
Genus_Anaerotruncus	0	10	90	1	0.00075273060463932	0.734995896928297
Genus_Ruminococcus	12	8	80	0.348191548588427	1.89885574509034e-08	0.570173092854187
Genus_Caproiciproducens	0	4	96	1	0.0120071701047663	0.811722870122734
Genus_Incertae_Sedis	0	4	96	1	0.0103663265097948	0.944934015515273
Genus_Syntrophaceticus	0	3	97	1	0.000709753372422819	0.924996000468214
Genus_Thermomonospora	1	35	64	1	6.84730431853934e-13	4.16916076490369e-06
Genus_Actinomadura	12	8	80	0.37763093611837	2.03583114778143e-07	0.00195715630865286
Genus_Actinocorallia	18	30	52	0.0546040403546375	0.0564570126141144	0.873486567839231
Genus_Nonomuraea	16	38	46	0.0503850211356521	0.654075911834757	0.931399604357967
Genus_Sphaerisporangium	17	31	52	0.0457988839015965	1.49161932450085e-05	0.193545196704081
Genus_Microbispora	3	9	88	1	9.03371312818665e-14	0.253688797111912
Genus_Thermopolyspora	12	52	36	0.0323600204135045	8.81511514636513e-05	0.139651458855559
Genus_Thermobispora	13	59	28	0.00940044353401813	0.00592038341110288	0.208052675076941
Genus_Thermostaphylospora	8	75	17	0.00931686439508985	6.35378621489289e-07	0.239479170203853
Genus_Glycomyces	11	8	81	0.405876498246085	8.24927736534317e-21	0.0117847034242023
Genus_Thermobifida	7	51	42	0.37763093611837	0.600460623431052	0.779262812080083
Genus_Thermasporomyces	0	20	80	1	0.0724082679595322	0.579492572041964
Genus_Marmoricola	0	27	73	1	0.071049946300118	0.695577860194105
Genus_Aeromicrobium	3	5	92	1	1.30843717063862e-06	0.621967384332112
Genus_Nocardioides	11	4	85	0.477794809337135	0.00807584947405514	0.850813137238559
Genus_Thermus	2	8	90	1	0.000410268461261155	0.74324264070401
Genus_Actinopolymorpha	9	5	86	0.626922328618472	0.0418316453990567	0.884809914256719
Genus_Streptomyces	11	34	55	0.271072501367499	4.42725559641695e-09	0.372014535543059
Genus_Salinispora	5	32	63	0.726922823083311	9.35439798480217e-14	0.0280146662624344
Genus_Longispora	10	10	80	0.580753975020619	7.17094179047107e-13	0.035287024435164
Genus_Verrucosispora	2	22	76	1	1.90283713681543e-15	0.64084223827374
Genus_Micromonospora	8	0	92	0.749090356505265	2.93306574715377e-06	0.463611059818666
Genus_Mycobacterium	18	13	69	0.135449211509563	0.138210338373801	0.860555127488108
Genus_Rhodococcus	12	20	68	0.297124575933701	1.13854187125158e-11	0.523775613581104
Genus_Gordonia	0	3	97	1	1.70208915103393e-12	0.163965155185732
Genus_Nocardia	0	27	73	1	6.57896260975494e-12	0.889348308675284
Genus_Saccharomonospora	0	22	78	1	0.314303780897793	0.722008612723934
Genus_Pseudonocardia	7	50	43	0.354580876594634	0.000988363594039637	0.621673905207843
Genus_Lechevalieria	0	11	89	1	0.0276138880212965	0.943469679797495
Genus_Saccharopolyspora	0	9	91	1	0.000928131096561312	0.566855958578817
Genus_Frankia	12	49	39	0.0649289329472273	0.219105399886749	0.613753475997688
Genus_Leifsonia	9	58	33	0.128852829147269	0.398004706986208	0.919324743457872
Genus_Galbitalea	11	50	39	0.0789865843490547	1.51929169218918e-05	0.521806093985766
Genus_Glutamicibacter	2	5	93	1	1.10810551105742e-21	9.57318540472083e-05
Genus_Cellulomonas	35	5	60	0.00107993412886914	6.60754590633359e-14	0.131340579950306
Genus_Jonesia	0	1	99	1	9.53015603234643e-05	0.920095046623959
Genus_Isoptericola	24	7	69	0.0457988839015965	8.53618323454182e-07	0.487804664482867
Genus_Cellulosimicrobium	30	19	51	0.00104580263451041	2.53949399686163e-08	0.14933040249329
Genus_Actinotalea	26	33	41	0.000997143298553126	9.43006423670697e-05	0.120703183561014
Genus_Demequina	11	33	56	0.283001650070177	0.859105195100235	0.759333575177649
Genus_Ornithinicoccus	8	31	61	0.461000650561216	0.0531913144511476	0.980644765410103
Genus_Intrasporangium	0	0	100	1	1.9677733247821e-08	1
Genus_Knoellia	4	27	69	0.932281760731251	0.000137585875111013	0.759223062083185
Genus_Leucobacter	1	9	90	1	3.7206795050233e-06	0.515000500107931
Genus_Sporichthya	9	2	89	0.647451817112153	0.000441980672960274	0.64523776868482
Genus_Ilumatobacter	17	80	3	1.89123523701271e-24	5.65681093921009e-06	0.888801609619168
Genus_CL500-29_marine_group	31	6	63	0.00426172052298232	0.017524927751106	0.817902385558189
Genus_IMCC26207	29	14	57	0.0162789844679747	0.000665611585231621	0.456852424840659
Genus_Iamia	29	21	50	0.00246970321957729	0.141294754242559	0.50695639279559
Genus_Gaiella	17	8	75	0.13164728509596	0.0543031474229244	0.920361648393747
Genus_JCM_18997	0	0	100	1	5.97703307943751e-09	1
Genus_Conexibacter	8	12	80	0.605933944941864	4.27534196996001e-05	0.690742750498691
Genus_Solirubrobacter	26	0	74	0.0273869928138227	0.0984886016366275	0.993305998809073
Genus_Vampirovibrio	0	35	65	1	0.272917980401337	0.717752165260564
Genus_Stenotrophobacter	5	49	46	0.618749311678924	0.551873217559172	0.883323202145308
Genus_Blastocatella	4	23	73	0.914200782705144	0.397383774165744	0.978736865268723
Genus_JGI_0001001-H03	0	45	55	1	0.00332586680133611	0.240803029165719
Genus_Pyrinomonas	8	8	84	0.632168470571052	0.016253911798565	0.609499891551272
Genus_Candidatus_Protochlamydia	24	16	60	0.0353626042863094	0.688724562081761	0.868962071830826
Genus_Candidatus_Metachlamydia	18	16	66	0.069265642885469	2.91496861700459e-12	0.249766044455758
Genus_Neochlamydia	0	17	83	1	7.76057257686139e-05	0.884206471832615
Genus_Denitromonas	0	35	65	1	6.27713005049169e-19	0.0033167365450065
Genus_Hydrogenophaga	9	73	18	0.00499195954374159	1.69106737141027e-08	0.214654221962593
Genus_Ramlibacter	13	5	82	0.334455395766927	3.85387290854793e-06	0.613287800951257
Genus_Piscinibacter	4	11	85	1	6.9439066903978e-18	0.00844718270839802
Genus_Ottowia	17	79	4	7.97789896275968e-20	0.000140679056702863	0.769360016954517
Genus_Comamonas	1	35	64	1	3.35792154406157e-07	0.0766424862055612
Genus_Azoarcus	20	17	63	0.0447934681695966	1.8136263112398e-05	0.183098073187455
Genus_Methyloversatilis	9	10	81	0.587337009524146	9.41367664269395e-18	0.0331608422301509
Genus_Castellaniella	13	18	69	0.260656699271643	0.159317393493457	0.923644511907673
Genus_Bordetella	19	27	54	0.0281854104259834	0.0243775320135602	0.990144011440065
Genus_Achromobacter	16	1	83	0.254006602833325	4.31549334005954e-15	0.0149058620482075
Genus_Pusillimonas	10	35	55	0.335768928130018	0.00126224913300161	0.79344269178755
Genus_Georgfuchsia	10	61	29	0.0258675280306036	2.28748500894363e-07	0.529396796222219
Genus_IS-44	0	68	32	1	5.89075217061852e-08	0.247977058297694
Genus_MND1	15	45	40	0.0285756780869506	0.00689221185079589	0.650536695118737
Genus_Lautropia	15	82	3	2.0403363937061e-21	4.60291711165111e-05	0.974756193002317
Genus_Noviherbaspirillum	0	31	69	1	9.76947422632152e-07	0.990892335781417
Genus_Paucimonas	4	5	91	1	2.8224519810459e-15	0.657407223428835
Genus_Limnobacter	1	22	77	1	8.78989112841868e-08	0.475480449061861
Genus_Chitinimonas	12	27	61	0.243714907632037	9.06987782459676e-15	0.353723962357823
Genus_Methylobacillus	0	3	97	1	3.47679920033056e-09	0.46115807907486
Genus_Massilia	12	22	66	0.265121985134633	2.39565255146153e-20	0.0696122695255682
Genus_MM2	0	5	95	1	0.000465946046393296	0.464850254246221
Genus_Nitrosospira	9	48	43	0.25777387431326	1.85721239555502e-07	0.373751130971164
Genus_Nitrosomonas	20	37	43	0.00864521473321685	0.517428151835242	0.864276082750003
Genus_Ellin6067	20	66	14	3.98304482408526e-08	8.08850118727905e-08	0.494457381511514
Genus_Sumerlaea	12	51	37	0.0508023861090879	0.0049098028870844	0.674388241018703
Genus_Planifilum	35	9	56	0.000404397410893817	0.937372701446883	0.982912193617307
Genus_Caldalkalibacillus	6	15	79	0.747665778717571	3.59827641795253e-11	0.146359850375776
Genus_Calditerricola	0	23	77	1	0.00143164819906238	0.550459535046222
Genus_Thermaerobacter	9	6	85	0.618749311678924	0.000155177134469529	0.813234258862345
Genus_Haloplasma	0	14	86	1	6.03335801065192e-05	0.945997500932551
Genus_Alicyclobacillus	0	30	70	1	0.0603772101097082	0.981386624454081
Genus_Limnochorda	0	0	100	1	0.00500245359594328	1
Genus_Bryobacter	0	9	91	1	0.333089139527228	0.851564636789223
Genus_Candidatus_Solibacter	19	52	29	0.000403252403321094	0.000148161748994788	0.748987407637674
Genus_Christensenellaceae_R-7_group	0	36	64	1	1.30572100319296e-07	0.124669429834755
Genus_Desulfofarcimen	0	8	92	1	2.17181380514975e-07	0.680284716268497
Genus_Pelotomaculum	0	65	35	1	2.9427351411136e-14	0.227249852431515
Genus_Cryptanaerobacter	0	36	64	1	0.000256141434420677	0.722785560833234
Genus_Desulfallas-Sporotomaculum	0	14	86	1	0.316026913972354	0.9288312847836
Genus_Desulfotomaculum	0	26	74	1	4.3515530881818e-05	0.585030236338091
Genus_Acetonema	6	5	89	0.814905176986169	0.536379126287421	0.864388300385802
Genus_Sporomusa	0	14	86	1	0.00337129101920966	0.619861279305412
Genus_Fonticella	1	18	81	1	0.00060264990648396	0.483001797493976
Genus_Cellulosilyticum	3	25	72	1	0.000124575531354318	0.837796563163507
Genus_Methanosarcina	10	65	25	0.0229956121066152	2.84854957870966e-15	0.196498291275964
Genus_Candidatus_Nitrocosmicus	0	52	48	0.652528661214326	2.53148578554893e-05	0.46222507799945
Genus_Candidatus_Nitrososphaera	0	18	82	1	4.97240697499296e-09	0.872641845596683
Genus_Methanoculleus	17	79	4	4.55928284238601e-20	0.0483727991702534	0.801316708439163
Genus_Methanocella	0	9	91	1	0.0576131031855947	0.934762431591018
Genus_Methanomassiliicoccus	6	7	87	0.888884369041521	0.000899065164363845	0.648348661628531
Genus_Methanobacterium	12	28	60	0.234652153588957	1.21601915594793e-08	0.613393611344044
Genus_Methanobrevibacter	6	48	46	0.544385744353269	0.00734771984614335	0.778186778647423
Genus_Subgroup_10	14	44	42	0.0467851262797231	0.253654273080612	0.85416056575068
Genus_Shinella	0	12	88	1	0.000223290834423935	0.993580364098269
Genus_Ciceribacter	11	21	68	0.320216440464368	1.93843300564251e-11	0.611904354954326
Genus_Rhizobium	0	13	87	1	0.0111358687920818	0.698517981930887
Genus_Ochrobactrum	0	3	97	1	2.11732261118132e-10	0.777147412471563
Genus_Brucella	1	5	94	1	2.31087929088824e-08	0.969549936801957
Genus_Mesorhizobium	7	20	73	0.686534928799662	7.30154730706852e-05	0.537741004399222
Genus_Aminobacter	34	37	29	2.05153765821035e-07	3.92882864632788e-12	0.67574394666199
Genus_Chelativorans	0	4	96	1	7.31673590716479e-07	0.781687333523211
Genus_Pseudaminobacter	19	2	79	0.129292174799589	8.50572534227112e-06	0.435090778783179
Genus_Devosia	11	52	37	0.0800857204699564	0.894937309008276	0.963101570617021
Genus_Youhaiella	24	8	68	0.0316136412342212	0.0113965353650527	0.640867754083893
Genus_Nordella	5	5	90	0.972408557697946	0.0686401227382163	0.958592667492747
Genus_Filomicrobium	5	24	71	0.881896188313802	0.00447006194111822	0.859491368160018
Genus_Pedomicrobium	33	27	40	2.32762799467581e-05	0.00125136125324373	0.287655418629571
Genus_Rhodomicrobium	6	22	72	0.749090356505265	6.81820184474141e-05	0.939584186711186
Genus_Hyphomicrobium	18	51	31	0.00271131212094356	0.519411499059236	0.929462965676746
Genus_Pseudorhodoplanes	19	15	66	0.0905089787072724	8.30380675526335e-10	0.54068320886601
Genus_Nitrobacter	0	42	58	1	4.0548406908087e-11	0.0397394195612758
Genus_Oligotropha	0	2	98	1	1.38410187363569e-12	0.133914748632687
Genus_Rhodopseudomonas	0	40	60	1	0.528099205691067	0.885755857602929
Genus_Rhodoplanes	0	13	87	1	0.379977851973646	0.688118132657654
Genus_Pseudolabrys	9	34	57	0.390594659567889	8.14943075785028e-10	0.2924630116744
Genus_Labrys	5	17	78	0.895789113558686	0.0025604236511682	0.608471598022441
Genus_Kaistia	25	8	67	0.0351587367028975	0.181108554612103	0.839657396940855
Genus_Pseudoxanthobacter	3	3	94	1	2.48217724415924e-08	0.998128391509416
Genus_Bauldia	11	18	71	0.358265823511121	0.0451521907311604	0.863849845432433
Genus_Hirschia	0	42	58	1	4.45493620971946e-08	0.610659249971424
Genus_SWB02	9	62	29	0.082485501049406	0.406204506384232	0.821020916604398
Genus_Aquamicrobium	0	0	100	1	2.80803448988749e-09	0.882238207545334
Genus_Paracoccus	1	2	97	1	1.9281606804943e-05	0.857203572756349
Genus_Amaricoccus	35	17	48	0.00011646811414822	1.46459068221535e-07	0.760533250647298
Genus_Sneathiella	0	34	66	1	5.9766415698685e-07	0.864025353386955
Genus_Parvibaculum	0	10	90	1	2.99960268896389e-07	0.503296136414188
Genus_Altererythrobacter	7	68	25	0.0822232362410019	0.205473120943594	0.790001439714899
Genus_Sphingopyxis	0	61	39	1	7.50693862856371e-08	0.396838234162592
Genus_Novosphingobium	0	7	93	1	2.53641527903419e-15	0.212872033631658
Genus_Croceicoccus	4	1	95	1	0.0015055247619005	0.687013106747751
Genus_Sphingorhabdus	1	34	65	1	1.38028308595656e-12	0.39714481372025
Genus_Sphingobium	3	8	89	1	0.0197493213285789	0.588849579029248
Genus_Ellin6055	9	30	61	0.432215535025753	1.74098495036314e-07	0.323084940865954
Genus_Sphingosinicella	8	15	77	0.578133713548167	4.94169233783087e-06	0.608515777559637
Genus_Sphingomonas	2	18	80	1	7.16026809074518e-06	0.754051133913414
